,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000928,中钢国际,6.91,2.22,0.15,568391,394292281.43,5.18,7.09,6.74,6.74,6.76,3.96,12.26,1.19
1,2,600019,宝钢股份,7.51,1.76,0.13,936612,703466052.0,2.17,7.54,7.38,7.38,7.38,0.43,20.98,0.83
2,3,000959,首钢股份,3.59,1.13,0.04,349650,125973643.68,2.82,3.64,3.54,3.54,3.55,0.54,102.77,0.56
3,4,600581,八一钢铁,3.6,1.12,0.04,509109,185278724.0,4.78,3.7,3.53,3.58,3.56,3.32,-2.87,15.42
4,5,000709,河钢股份,2.28,0.44,0.01,1238687,285353628.99,3.08,2.34,2.27,2.27,2.27,1.2,31.08,0.46
5,6,601618,中国中冶,3.15,0.32,0.01,1254156,397433242.0,2.23,3.2,3.13,3.14,3.14,0.7,7.17,0.64
6,7,600307,酒钢宏兴,1.52,-0.65,-0.01,467575,71823149.0,1.96,1.55,1.52,1.53,1.53,0.75,-3.67,1.16
7,8,600388,龙净环保,13.09,-0.76,-0.1,73298,96063491.0,2.58,13.3,12.96,13.12,13.19,0.58,20.02,1.63
