,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,000538,云南白药,55.08,0.04,0.02,111967,619176791.69,1.53,55.77,54.93,55.5,55.06,0.63,17.04,2.56
1,2,603858,步长制药,15.23,-0.07,-0.01,85309,130694628.0,2.49,15.53,15.15,15.41,15.24,0.77,40.38,1.51
2,3,301166,优宁维,30.62,-1.86,-0.58,11193,34486841.7,2.63,31.32,30.5,31.19,31.2,2.71,141.37,1.28
3,4,603998,方盛制药,10.18,-2.12,-0.22,423696,447463957.0,13.08,11.41,10.05,11.03,10.4,9.65,14.69,2.85
4,5,688131,皓元医药,41.1,-2.47,-1.04,18102,75577166.0,3.32,42.5,41.1,42.14,42.14,0.88,42.3,3.01
