,序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
0,1,300731,科创新源,28.53,-1.79,-0.52,92875,266599874.28,3.61,29.28,28.23,28.76,29.05,7.73,253.48,5.97
1,2,300750,宁德时代,256.0,-2.35,-6.15,194320,5026360931.88,3.38,264.53,255.67,262.68,262.15,0.5,22.21,4.57
2,3,301238,瑞泰新材,19.11,-3.68,-0.73,142372,275134357.0,4.33,19.86,19.0,19.75,19.84,6.67,70.31,1.95
3,4,300602,飞荣达,21.7,-4.02,-0.91,186194,408745100.46,3.8,22.44,21.58,22.42,22.61,4.75,90.99,3.31
4,5,002126,银轮股份,28.52,-4.68,-1.4,398946,1146982315.2,5.45,29.89,28.26,29.89,29.92,5.09,29.55,3.92
5,6,600480,凌云股份,18.0,-5.66,-1.08,469026,862806303.0,5.82,19.08,17.97,18.68,19.08,5.11,25.35,2.29
6,7,301268,铭利达,20.42,-6.76,-1.48,70604,147877780.5,6.67,21.81,20.35,21.61,21.9,3.92,-63.74,3.66
7,8,300432,富临精工,21.41,-9.09,-2.14,865488,1897983496.07,7.05,22.98,21.32,22.97,23.55,7.18,63.12,6.01
8,9,300337,银邦股份,12.48,-10.67,-1.49,709475,915917472.8,6.44,13.36,12.46,13.3,13.97,9.97,70.27,5.93
